station_name,poi_name,category,latitude,longitude
#00001-LEON XIII,Everest,Indian Restaurant,49.603391,6.134954
#00001-LEON XIII,Partigiano,Italian Restaurant,49.601419,6.131283
#00001-LEON XIII,Den Atelier,Concert Hall,49.598837,6.126075
#00001-LEON XIII,Simply Thai,Italian Restaurant,49.599097,6.14215
#00001-LEON XIII,Paname,Bar,49.603519,6.130202
#00001-LEON XIII,Atelier Del Gusto,Italian Restaurant,49.594907,6.144405
#00001-LEON XIII,Restaurant Tibet,Himalayan Restaurant,49.604026,6.129682
#00001-LEON XIII,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00001-LEON XIII,Five Guys,Burger Joint,49.601885,6.133327
#00001-LEON XIII,Que Pasa,Diner,49.602872,6.13538
#00001-LEON XIII,Metropolitan,Cocktail Bar,49.603393,6.131672
#00001-LEON XIII,L'Observatoire,Hotel Bar,49.605719,6.137744
#00001-LEON XIII,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00001-LEON XIII,Brasserie Beaulieu,Bar,49.601087,6.139785
#00001-LEON XIII,Mad About Peru (Luxembourg-Ville),Peruvian Restaurant,49.598729,6.126865
#00001-LEON XIII,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00001-LEON XIII,Little Saigon,Vietnamese Restaurant,49.603127,6.134516
#00001-LEON XIII,Thai Snack,Asian Restaurant,49.603303,6.131783
#00001-LEON XIII,Restaurant Pizzeria Il Fragolino,Pizzeria,49.606361,6.137056
#00001-LEON XIII,La Briscola,Restaurant,49.599553,6.131745
#00001-LEON XIII,Le Quai Steffen,Bakery,49.600075,6.133827
#00001-LEON XIII,The White Rose,Beer Garden,49.604418,6.130725
#00001-LEON XIII,Foyer Europeen,Restaurant,49.605235,6.131021
#00001-LEON XIII,Coffee Fellows,Café,49.603932,6.131001
#00001-LEON XIII,La Fontaine,French Restaurant,49.603821,6.131358
#00001-LEON XIII,Au Gourmet Grec,Greek Restaurant,49.599747,6.137406
#00001-LEON XIII,Golden Bean Gare Sàrl,Coffee Shop,49.600082,6.133054
#00001-LEON XIII,Casino De Bonnevoie,Café,49.600867,6.137216
#00001-LEON XIII,Brasserie New Bona Via,Bar,49.601542,6.140094
#00001-LEON XIII,Brasserie Epernay,Café,49.599654,6.131727
#00001-LEON XIII,HIT CAFE GARCIA Paula,Bar,49.600454,6.132702
#00001-LEON XIII,Le Postillon,Café,49.599609,6.131783
#00001-LEON XIII,Russian Cafe,Bar,49.603229,6.134499
#00001-LEON XIII,Cafe Rendez-Vous Coimbra City,Bar,49.602929,6.135418
#00001-LEON XIII,Louis Roederer,Italian Restaurant,49.60282,6.13785
#00001-LEON XIII,O’Tacos,Taco Restaurant,49.601903,6.132648
#00001-LEON XIII,O'Luso,Portuguese Restaurant,49.603028,6.134967
#00001-LEON XIII,Restaurant-Brasserie Ekiba,African Restaurant,49.601431,6.131377
#00001-LEON XIII,Brasserie de la Place,Bistro,49.603215,6.13397
#00001-LEON XIII,Persian Rice,Persian Restaurant,49.602102,6.131746
#00001-LEON XIII,Restaurant Peppermint,Cocktail Bar,49.603859,6.137432
#00001-LEON XIII,Café All In,Bar,49.598425,6.128992
#00001-LEON XIII,Platine Cafe,Bar,49.603421,6.13437
#00001-LEON XIII,L'emperateur des pâtes,Brazilian Restaurant,49.602305,6.131711
#00001-LEON XIII,McDonald's,Fast Food Restaurant,49.60317,6.133281
#00133-HALANZY,Tandoori Restaurant,Indian Restaurant,49.645152,6.128389
#00133-HALANZY,Memphis Coffee Beggen,American Restaurant,49.645808,6.12823
#00133-HALANZY,Pizza Hut,Pizzeria,49.64502,6.128991
#00133-HALANZY,Matbah Kebab & Grillades,Turkish Restaurant,49.649101,6.127959
#00133-HALANZY,Quick,Burger Joint,49.650954,6.127403
#00133-HALANZY,Culinaris,Caterer,49.645434,6.128148
#00133-HALANZY,L'Oro Nero,Italian Restaurant,49.645799,6.128569
#00133-HALANZY,Syriously,Syrian Restaurant,49.644565,6.128682
#00133-HALANZY,Foodtechs SA,Restaurant,49.644475,6.128794
#00133-HALANZY,Taco's House,Taco Restaurant,49.644475,6.128794
#00133-HALANZY,Vip Lounge Zeutzius,Bar,49.646622,6.129733
#00133-HALANZY,L'Hirondelle Royale,Chinese Restaurant,49.646868,6.127567
#00133-HALANZY,Café Villa,Bar,49.643832,6.129049
#00133-HALANZY,Pizzeria Girassol,Pizzeria,49.643146,6.129793
#00133-HALANZY,Deliway,Sandwich Spot,49.647838,6.127015
#00133-HALANZY,Black Pearl,Bar,49.642161,6.129816
#00133-HALANZY,Teppanyaki Japan,Japanese Restaurant,49.648999,6.127977
#00133-HALANZY,Beggen Rue du Pont Busarret,Burger Joint,49.649257,6.127547
#00133-HALANZY,Café des Sports,Sports Bar,49.641092,6.130818
#00133-HALANZY,La Maison du Sultan,Moroccan Restaurant,49.64049,6.130583
#00133-HALANZY,La Lorraine,Restaurant,49.650554,6.125056
#00133-HALANZY,McDonald's,Fast Food Restaurant,49.65255,6.127276
#00133-HALANZY,Grillo,Burger Joint,49.652678,6.127882
#00133-HALANZY,Panos Petrol Luxemburg Bereldange,Sandwich Spot,49.652682,6.125032
#00133-HALANZY,La Ciocciara,Italian Restaurant,49.653319,6.127194
#00133-HALANZY,Deliway,Sandwich Spot,49.654088,6.127111
#00133-HALANZY,Wichtelstuff,Bar,49.6419,6.129812
#00118-PESCHER 4,Kimchi,Chinese Restaurant,49.620761,6.069158
#00118-PESCHER 4,Delitraiteur,Bakery,49.619776,6.074104
#00118-PESCHER 4,La Commedia dell'arte,Pizzeria,49.621147,6.064411
#00118-PESCHER 4,Restaurant Le Zai,Cantonese Restaurant,49.620851,6.065765
#00118-PESCHER 4,Restaurant Swagat,Buffet,49.619896,6.073408
#00118-PESCHER 4,McDonald's,Fast Food Restaurant,49.620755,6.069931
#00118-PESCHER 4,Bivius Eat & Sleep,Italian Restaurant,49.618658,6.084575
#00118-PESCHER 4,La Cime,French Restaurant,49.62048,6.074322
#00118-PESCHER 4,La Porte De Bengale,Indian Restaurant,49.621405,6.065622
#00118-PESCHER 4,Pizza Hut,Pizzeria,49.621072,6.065051
#00118-PESCHER 4,Ramier,Gastropub,49.619992,6.072523
#00118-PESCHER 4,Brasserie le Ramier,Restaurant,49.62007,6.072317
#00118-PESCHER 4,L'Epinart,French Restaurant,49.620102,6.072166
#00118-PESCHER 4,Le Lion d' OR,French Restaurant,49.620058,6.072222
#00118-PESCHER 4,Ginko Sushi,Sushi Restaurant,49.620884,6.065614
#00118-PESCHER 4,Mercato italian Food Market - Come A La Maison,Italian Restaurant,49.619647,6.074685
#00118-PESCHER 4,Restaurant Hong Jin,Cantonese Restaurant,49.619614,6.07529
#00118-PESCHER 4,Restaurant Gorkha,Indian Restaurant,49.621294,6.065979
#00118-PESCHER 4,Gaststätte Zum Kreutzweg,Restaurant,49.619168,6.076283
#00118-PESCHER 4,La Porte de l'Orient,Chinese Restaurant,49.621644,6.06423
#00118-PESCHER 4,Restaurant An Der Broutgaass,French Restaurant,49.618417,6.069124
#00118-PESCHER 4,Eventum Urban Delicatessen,Bakery,49.620662,6.066328
#00118-PESCHER 4,La Zitouna,Deli,49.618303,6.069047
#00118-PESCHER 4,MAO - Street Food,Restaurant,49.620764,6.06631
#00118-PESCHER 4,Restaurant CHA Zen food,Chinese Restaurant,49.620884,6.065614
#00118-PESCHER 4,Il Destino,Italian Restaurant,49.621542,6.064247
#00118-PESCHER 4,Laskut,African Restaurant,49.619315,6.064724
#00118-PESCHER 4,Maxi-Vins - (Vino Select S.A.),Whisky Bar,49.620258,6.073395
#00118-PESCHER 4,Les Thermes,Pool Hall,49.61509,6.072829
#00118-PESCHER 4,"Hôtel Olivier **** Restaurants: Cime, Elikatessen, Mazabar",Restaurant,49.620072,6.074392
#00118-PESCHER 4,Flammes et saveurs,Restaurant,49.620707,6.067913
#00145-PÔLE D'ÉCHANGE HOWALD,Yoyo,Amusement Park,49.576744,6.137352
#00145-PÔLE D'ÉCHANGE HOWALD,Big Fernand Luxembourg,Burger Joint,49.582973,6.12404
#00145-PÔLE D'ÉCHANGE HOWALD,Quick Hamburger,Burger Joint,49.577166,6.134096
#00145-PÔLE D'ÉCHANGE HOWALD,Booster's,Bar,49.579863,6.13774
#00145-PÔLE D'ÉCHANGE HOWALD,Cactus Inn Restaurant,Restaurant,49.578947,6.13254
#00145-PÔLE D'ÉCHANGE HOWALD,Brasserie Pic Pic,Bar,49.58088,6.135493
#00145-PÔLE D'ÉCHANGE HOWALD,Nature Elements,Vegan and Vegetarian Restaurant,49.576149,6.130988
#00145-PÔLE D'ÉCHANGE HOWALD,Le Set,Bar,49.582189,6.13638
#00145-PÔLE D'ÉCHANGE HOWALD,Bistrot Burger,Burger Joint,49.580614,6.134621
#00145-PÔLE D'ÉCHANGE HOWALD,Burger King,Fast Food Restaurant,49.577166,6.134096
#00145-PÔLE D'ÉCHANGE HOWALD,FIddiam Kitchen,Restaurant,49.579515,6.138281
#00145-PÔLE D'ÉCHANGE HOWALD,Les Comptoirs Du Goût,Restaurant,49.582616,6.124921
#00145-PÔLE D'ÉCHANGE HOWALD,ÉireLux Irish Pub,Pub,49.578113,6.137072
#00145-PÔLE D'ÉCHANGE HOWALD,Manzoku,Noodle Restaurant,49.578113,6.137072
#00145-PÔLE D'ÉCHANGE HOWALD,Bubbley’s,Restaurant,49.582852,6.124736
#00145-PÔLE D'ÉCHANGE HOWALD,Pokawa,Hawaiian Restaurant,49.583496,6.124115
#00145-PÔLE D'ÉCHANGE HOWALD,Victorine,Southern Food Restaurant,49.582937,6.123757
#00145-PÔLE D'ÉCHANGE HOWALD,Orient X,Kebab Restaurant,49.583197,6.123761
#00145-PÔLE D'ÉCHANGE HOWALD,My Line,Satay Restaurant,49.583072,6.123589
#00145-PÔLE D'ÉCHANGE HOWALD,Namur,Pastry Shop,49.583072,6.123589
#00145-PÔLE D'ÉCHANGE HOWALD,Dolce Salato,Italian Restaurant,49.583143,6.123254
#00145-PÔLE D'ÉCHANGE HOWALD,De Chalet,Restaurant,49.58252,6.122726
#00145-PÔLE D'ÉCHANGE HOWALD,Houwaldhaus,Bar,49.58085,6.143507
#00145-PÔLE D'ÉCHANGE HOWALD,La Luxembourgeoise de Restauration SA,Caterer,49.581505,6.117776
#00145-PÔLE D'ÉCHANGE HOWALD,Class Croute,French Restaurant,49.581436,6.117643
#00145-PÔLE D'ÉCHANGE HOWALD,Lux-cloche d'or,Restaurant,49.582798,6.125131
#00145-PÔLE D'ÉCHANGE HOWALD,Flluxgrill Sa,Restaurant,49.58133,6.134934
#00037-GAULOIS,Everest,Indian Restaurant,49.603391,6.134954
#00037-GAULOIS,Glacier Bargello,Ice Cream Parlor,49.604255,6.131911
#00037-GAULOIS,Glow,Bakery,49.595933,6.141818
#00037-GAULOIS,Partigiano,Italian Restaurant,49.601419,6.131283
#00037-GAULOIS,Picanha Plaza,Brazilian Restaurant,49.599304,6.137192
#00037-GAULOIS,Craft Corner,Bar,49.598345,6.137837
#00037-GAULOIS,Bloom,Café,49.600786,6.127915
#00037-GAULOIS,De Gudde Wëllen Terrasse (Corniche),Concert Hall,49.609364,6.13365
#00037-GAULOIS,Paname,Bar,49.603519,6.130202
#00037-GAULOIS,Restaurant Tibet,Himalayan Restaurant,49.604026,6.129682
#00037-GAULOIS,Que Pasa,Diner,49.602872,6.13538
#00037-GAULOIS,Scott's Pub,Pub,49.608575,6.136053
#00037-GAULOIS,Den Atelier,Concert Hall,49.598837,6.126075
#00037-GAULOIS,L'Observatoire,Hotel Bar,49.605719,6.137744
#00037-GAULOIS,Charles Sandwiches,Breakfast Spot,49.604006,6.132002
#00037-GAULOIS,Oscar's Bar,Pub,49.608599,6.136242
#00037-GAULOIS,Five Guys,Burger Joint,49.601885,6.133327
#00037-GAULOIS,Metropolitan,Cocktail Bar,49.603393,6.131672
#00037-GAULOIS,Simply Thai,Italian Restaurant,49.599097,6.14215
#00037-GAULOIS,Mesa Verde,Vegan and Vegetarian Restaurant,49.609035,6.133513
#00037-GAULOIS,Little Saigon,Vietnamese Restaurant,49.603127,6.134516
#00037-GAULOIS,Exki Gare,Fast Food Restaurant,49.603668,6.132204
#00037-GAULOIS,Brasserie Beaulieu,Bar,49.601087,6.139785
#00037-GAULOIS,Thai Snack,Asian Restaurant,49.603303,6.131783
#00037-GAULOIS,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00037-GAULOIS,Batucada,Brazilian Restaurant,49.608301,6.132238
#00037-GAULOIS,Atelier Del Gusto,Italian Restaurant,49.594907,6.144405
#00037-GAULOIS,Restaurant Pizzeria Il Fragolino,Pizzeria,49.606361,6.137056
#00037-GAULOIS,Mad About Peru (Luxembourg-Ville),Peruvian Restaurant,49.598729,6.126865
#00037-GAULOIS,Updown bar,Bar,49.60865,6.135412
#00037-GAULOIS,Indie's,Bar,49.608391,6.132126
#00037-GAULOIS,La Briscola,Restaurant,49.599553,6.131745
#00037-GAULOIS,The White Rose,Beer Garden,49.604418,6.130725
#00037-GAULOIS,Le Quai Steffen,Bakery,49.600075,6.133827
#00037-GAULOIS,Foyer Europeen,Restaurant,49.605235,6.131021
#00037-GAULOIS,Coffee Fellows,Café,49.603932,6.131001
#00037-GAULOIS,La Fontaine,French Restaurant,49.603821,6.131358
#00037-GAULOIS,Louis Roederer,Italian Restaurant,49.60282,6.13785
#00037-GAULOIS,Casino De Bonnevoie,Café,49.600867,6.137216
#00037-GAULOIS,Russian Cafe,Bar,49.603229,6.134499
#00037-GAULOIS,Golden Bean Gare Sàrl,Coffee Shop,49.600082,6.133054
#00037-GAULOIS,Cafe Rendez-Vous Coimbra City,Bar,49.602929,6.135418
#00037-GAULOIS,Brasserie New Bona Via,Bar,49.601542,6.140094
#00037-GAULOIS,Au Gourmet Grec,Greek Restaurant,49.599747,6.137406
#00037-GAULOIS,O'Luso,Portuguese Restaurant,49.603028,6.134967
#00037-GAULOIS,Restaurant Peppermint,Cocktail Bar,49.603859,6.137432
#00037-GAULOIS,Brasserie de la Place,Bistro,49.603215,6.13397
#00037-GAULOIS,Platine Cafe,Bar,49.603421,6.13437
#00037-GAULOIS,McDonald's,Fast Food Restaurant,49.60317,6.133281
#00037-GAULOIS,O’Tacos,Taco Restaurant,49.601903,6.132648
#00041-PLACE LAURENT,Ready Coffee Shop,Coffee Shop,49.620102,6.124778
#00041-PLACE LAURENT,Café des Tramways,Bar,49.620395,6.119274
#00041-PLACE LAURENT,Brasserie Schuman,Cocktail Bar,49.617316,6.126603
#00041-PLACE LAURENT,Barrels,Wine Bar,49.617507,6.122757
#00041-PLACE LAURENT,Himalaya,Indian Restaurant,49.614016,6.119007
#00041-PLACE LAURENT,La Torre,Italian Restaurant,49.623283,6.122789
#00041-PLACE LAURENT,Madeira Stuff,Café,49.615592,6.131482
#00041-PLACE LAURENT,Siegfried Von Westeschgaart,Brewery,49.618231,6.124372
#00041-PLACE LAURENT,Chiche,Lebanese Restaurant,49.618779,6.123362
#00041-PLACE LAURENT,Mamacita,Bar,49.613332,6.128825
#00041-PLACE LAURENT,Vis-à-Vis,Bar,49.613122,6.129633
#00041-PLACE LAURENT,Caffè Torino - Luxembourg,Italian Restaurant,49.612536,6.128285
#00041-PLACE LAURENT,Restaurant Amelys,French Restaurant,49.613657,6.126453
#00041-PLACE LAURENT,Il Punto,Pizzeria,49.612312,6.126923
#00041-PLACE LAURENT,Interview,Bar,49.611644,6.126988
#00041-PLACE LAURENT,Rocas,Pub,49.613326,6.129598
#00041-PLACE LAURENT,Miyako,Japanese Restaurant,49.618688,6.125115
#00041-PLACE LAURENT,Porta Nova,Italian Restaurant,49.616875,6.121465
#00041-PLACE LAURENT,Chique-o-Latte,Café,49.613321,6.127089
#00041-PLACE LAURENT,Snack Pamukkale,Fast Food Restaurant,49.619306,6.124238
#00041-PLACE LAURENT,Snack Hakan,Fast Food Restaurant,49.61933,6.124427
#00041-PLACE LAURENT,Brasserie L'Authentique,Brasserie,49.621094,6.123982
#00041-PLACE LAURENT,Atelier Del Gusto Limpertsberg,Italian Restaurant,49.618443,6.123998
#00041-PLACE LAURENT,Restaurant Tempura,Chinese Restaurant,49.618462,6.123319
#00041-PLACE LAURENT,Kontur Cafe,Café,49.619938,6.119521
#00041-PLACE LAURENT,Delizie,Restaurant,49.618251,6.125769
#00041-PLACE LAURENT,Osteria Del Teatro,Restaurant,49.617519,6.122852
#00041-PLACE LAURENT,Culturando,Italian Restaurant,49.617184,6.120206
#00041-PLACE LAURENT,Tender,Cocktail Bar,49.616875,6.121465
#00041-PLACE LAURENT,Chalet Gourmet,Restaurant,49.616258,6.122342
#00041-PLACE LAURENT,Xin Chào,Vietnamese Restaurant,49.619327,6.116993
#00041-PLACE LAURENT,Schwarzwald Christl,Beer Garden,49.615931,6.12428
#00041-PLACE LAURENT,Chinese Peppers's,Chinese Restaurant,49.623841,6.119798
#00041-PLACE LAURENT,Cafe Des Artistes,Bar,49.621621,6.116217
#00041-PLACE LAURENT,Brasserie Chez Hamilton,Bar,49.617348,6.114096
#00041-PLACE LAURENT,Roemeens Etentje,Diner,49.613259,6.119184
#00041-PLACE LAURENT,Charlotte,Cocktail Bar,49.613015,6.127141
#00041-PLACE LAURENT,Bonne Nouvelle,Wine Bar,49.612489,6.123661
#00041-PLACE LAURENT,La Côte,Restaurant,49.626442,6.129687
#00041-PLACE LAURENT,Patisserie Schumacher,Bakery,49.612898,6.128271
#00041-PLACE LAURENT,Termeh Sandwiche,Sandwich Spot,49.612399,6.126949
#00041-PLACE LAURENT,Pasta Express,Fast Food Restaurant,49.612745,6.129118
#00041-PLACE LAURENT,Wok Asian Restaurant Sushis,Sushi Restaurant,49.612903,6.129139
#00041-PLACE LAURENT,P.I.G.S,Mediterranean Restaurant,49.612574,6.129002
#00041-PLACE LAURENT,La Baraque,Belgian Restaurant,49.611882,6.126911
#00041-PLACE LAURENT,Chalon de Thé,Pet Café,49.612634,6.129475
#00041-PLACE LAURENT,La Voglia Matta,Italian Restaurant,49.611752,6.126197
#00041-PLACE LAURENT,Shamrock,Pub,49.611707,6.126253
#00041-PLACE LAURENT,Thai House,Thai Restaurant,49.61256,6.129552
#00041-PLACE LAURENT,Red face,Dim Sum Restaurant,49.612176,6.128732
#00129-GARE CAPELLEN,Darjeeling,Indian Restaurant,49.64367,5.99376
#00129-GARE CAPELLEN,Burger King,Burger Joint,49.634676,5.97094
#00129-GARE CAPELLEN,Brasserie Op Der Gare,Bar,49.638685,5.982795
#00129-GARE CAPELLEN,Cafe Gare,Bar,49.635618,5.979945
#00129-GARE CAPELLEN,Restaurant H.M.C.,Restaurant,49.6459,5.983532
#00129-GARE CAPELLEN,Istanbul Kebab - Esch,Turkish Restaurant,49.633835,5.980637
#00129-GARE CAPELLEN,Umbleests Smoking Paradise (Invite Only),BBQ Joint,49.638945,5.972617
#00129-GARE CAPELLEN,Cafe Restaurant Du Commerce,Diner,49.645475,5.987128
#00129-GARE CAPELLEN,Restaurant Pizzeria De Commerce Capellen,Italian Restaurant,49.645559,5.987789
#00129-GARE CAPELLEN,"""Da Capo al Fine"" Restaurant - Events",Italian Restaurant,49.644439,5.990829
#00129-GARE CAPELLEN,Panos,Sandwich Spot,49.637363,5.969995
#00129-GARE CAPELLEN,Streetfood Burger&Kebab,American Restaurant,49.637395,5.969844
#00129-GARE CAPELLEN,Dolce Amaro,Italian Restaurant,49.642939,5.992921
#00129-GARE CAPELLEN,An Der Millen,Gastropub,49.634778,5.970922
#00129-GARE CAPELLEN,Eat N' Break,Restaurant,49.634644,5.97109
#00129-GARE CAPELLEN,Yangzhou,Chinese Restaurant,49.646037,5.976463
#00129-GARE CAPELLEN,Restaurant Yang Zhou,Asian Restaurant,49.646396,5.976015
#00129-GARE CAPELLEN,Le P'Tit En K,Restaurant,49.642075,5.986555
#00058-SCHLUECHTHAUS,Come à la Maison,Wine Bar,49.601572,6.119722
#00058-SCHLUECHTHAUS,Den Atelier,Concert Hall,49.598837,6.126075
#00058-SCHLUECHTHAUS,Bloom,Café,49.600786,6.127915
#00058-SCHLUECHTHAUS,Restaurant Grec Athena,Greek Restaurant,49.602689,6.126096
#00058-SCHLUECHTHAUS,Bonomeria - Gelateria Artigianale,Ice Cream Parlor,49.606897,6.105883
#00058-SCHLUECHTHAUS,Syriously,Middle Eastern Restaurant,49.598557,6.117677
#00058-SCHLUECHTHAUS,Antica Trattoria,Trattoria,49.606711,6.10688
#00058-SCHLUECHTHAUS,Mad About Peru (Luxembourg-Ville),Peruvian Restaurant,49.598729,6.126865
#00058-SCHLUECHTHAUS,New Cooking,Sushi Restaurant,49.593167,6.119896
#00058-SCHLUECHTHAUS,The International,Bar,49.598807,6.126659
#00058-SCHLUECHTHAUS,Oscars Diner,Sports Bar,49.600908,6.129294
#00058-SCHLUECHTHAUS,Q42,Sports Bar,49.600875,6.129445
#00058-SCHLUECHTHAUS,La Cantine du Châtelet,Wine Bar,49.601895,6.12599
#00058-SCHLUECHTHAUS,Pablito,Latin American Restaurant,49.609371,6.118879
#00058-SCHLUECHTHAUS,Thym Citron,Deli,49.600782,6.129123
#00058-SCHLUECHTHAUS,Restaurant Appayan,Indian Restaurant,49.59566,6.116577
#00058-SCHLUECHTHAUS,Peperoncino,Italian Restaurant,49.603956,6.113478
#00058-SCHLUECHTHAUS,Fischer (P+R Bouillon),Sandwich Spot,49.60046,6.10722
#00058-SCHLUECHTHAUS,Max + Moritz,Restaurant,49.609689,6.118922
#00058-SCHLUECHTHAUS,Brasserie Des Jardins,Belgian Restaurant,49.603265,6.103075
#00058-SCHLUECHTHAUS,Le Diamant,Asian Restaurant,49.602379,6.116641
#00058-SCHLUECHTHAUS,Restaurant Ryodo,Japanese Restaurant,49.602463,6.117303
#00058-SCHLUECHTHAUS,FAMA Restaurant Pizzeria,Pizzeria,49.603033,6.114407
#00058-SCHLUECHTHAUS,Nature & Elements Am Garage,Salad Restaurant,49.602057,6.119447
#00058-SCHLUECHTHAUS,Knopes Artisan Torrefacteur,Coffee Shop,49.601572,6.119722
#00058-SCHLUECHTHAUS,Bonds,Gastropub,49.603658,6.118354
#00058-SCHLUECHTHAUS,Cafe-Brasserie Holli,Bar,49.598823,6.118549
#00058-SCHLUECHTHAUS,Bamboo Garden,Chinese Restaurant,49.598613,6.117716
#00058-SCHLUECHTHAUS,Baretto,Diner,49.602368,6.120263
#00058-SCHLUECHTHAUS,SoboClubbing,Bar,49.599056,6.112574
#00058-SCHLUECHTHAUS,Circolo Culturale E Ricreativo Eugenio Curiel Asbl,Italian Restaurant,49.597924,6.118026
#00058-SCHLUECHTHAUS,Le Riad,Moroccan Restaurant,49.597721,6.118061
#00058-SCHLUECHTHAUS,Alterego,Italian Restaurant,49.603755,6.120944
#00058-SCHLUECHTHAUS,Mercedes Cafe,Café,49.598557,6.11068
#00058-SCHLUECHTHAUS,Cafe Garer Stuff Sarl,Bar,49.600199,6.126567
#00058-SCHLUECHTHAUS,Café Vitamine,Portuguese Restaurant,49.604869,6.121527
#00058-SCHLUECHTHAUS,Onda,Vegan and Vegetarian Restaurant,49.60468,6.1244435
#00058-SCHLUECHTHAUS,Al Grappolo,Italian Restaurant,49.603387,6.125447
#00058-SCHLUECHTHAUS,Lenelife,Vegan and Vegetarian Restaurant,49.607357,6.122697
#00058-SCHLUECHTHAUS,Green Olive,Middle Eastern Restaurant,49.600026,6.126018
#00058-SCHLUECHTHAUS,Le Bistrot By Parc Belair,Bistro,49.607344,6.110247
#00058-SCHLUECHTHAUS,Donna's Heaven,Bar,49.594121,6.116742
#00058-SCHLUECHTHAUS,Chez Ruby,Portuguese Restaurant,49.602377,6.126921
#00058-SCHLUECHTHAUS,Ground,Bar,49.598816,6.12632
#00058-SCHLUECHTHAUS,Le Balmoral,American Restaurant,49.608209,6.119559
#00058-SCHLUECHTHAUS,Grilled Cheese Truck,Fast Food Restaurant,49.601811,6.126969
#00058-SCHLUECHTHAUS,Restaurant Asian Savory,Chinese Restaurant,49.606121,6.106739
#00058-SCHLUECHTHAUS,Le Riad,Moroccan Restaurant,49.600052,6.127357
#00058-SCHLUECHTHAUS,Les Loges,Mediterranean Restaurant,49.598807,6.126659
#00058-SCHLUECHTHAUS,Le Bateau Ivre,Diner,49.608225,6.123804
#00143-MAIRIE DE WALFERDANGE,Osier,Asian Restaurant,49.659414,6.131422
#00143-MAIRIE DE WALFERDANGE,Hostellerie Stafelter,French Restaurant,49.658748,6.135206
#00143-MAIRIE DE WALFERDANGE,Restaurant La Riviera,Pizzeria,49.658359,6.129234
#00143-MAIRIE DE WALFERDANGE,Le Regent,Chinese Restaurant,49.659097,6.131379
#00143-MAIRIE DE WALFERDANGE,Archivins,Wine Bar,49.658266,6.128912
#00143-MAIRIE DE WALFERDANGE,Brasserie Lucas,French Restaurant,49.659013,6.132359
#00143-MAIRIE DE WALFERDANGE,Seasons,Restaurant,49.659013,6.132359
#00143-MAIRIE DE WALFERDANGE,Café Des Bons Amis,Bar,49.65753,6.127202
#00143-MAIRIE DE WALFERDANGE,Grand Asia Restaurant,Chinese Restaurant,49.656967,6.127684
#00143-MAIRIE DE WALFERDANGE,Chez Zhang,Chinese Restaurant,49.657405,6.12703
#00143-MAIRIE DE WALFERDANGE,Grand Asia Suping Chen,Restaurant,49.656956,6.127589
#00143-MAIRIE DE WALFERDANGE,Sandkaul (University of Luxembourg),Bar,49.659805,6.134109
#00143-MAIRIE DE WALFERDANGE,Brasserie Am Schlass,Bistro,49.660051,6.133584
#00143-MAIRIE DE WALFERDANGE,Lam Chun Keung (Restaurant Regent),Buffet,49.660818,6.133067
#00143-MAIRIE DE WALFERDANGE,Lo Sfizio,Pizzeria,49.656701,6.126812
#00143-MAIRIE DE WALFERDANGE,Quick,Burger Joint,49.650954,6.127403
#00143-MAIRIE DE WALFERDANGE,Restaurant la Ciociara (Restaurant La Ciociara),Pizzeria,49.659354,6.131456
#00143-MAIRIE DE WALFERDANGE,Bereler Stuff,Bar,49.656411,6.127392
#00143-MAIRIE DE WALFERDANGE,Kudasai Sàrl,Sushi Restaurant,49.662572,6.132962
#00143-MAIRIE DE WALFERDANGE,Deliway,Sandwich Spot,49.654088,6.127111
#00143-MAIRIE DE WALFERDANGE,Café Da Mota,Bar,49.662714,6.135739
#00143-MAIRIE DE WALFERDANGE,Café de la Gare,Pub,49.662875,6.136195
#00143-MAIRIE DE WALFERDANGE,Som,Bistro,49.654834,6.124274
#00143-MAIRIE DE WALFERDANGE,La Ciocciara,Italian Restaurant,49.653319,6.127194
#00143-MAIRIE DE WALFERDANGE,"The Spirit of Music ""SOM""",Bar,49.654518,6.123512
#00143-MAIRIE DE WALFERDANGE,Grillo,Burger Joint,49.652678,6.127882
#00143-MAIRIE DE WALFERDANGE,McDonald's,Fast Food Restaurant,49.65255,6.127276
#00143-MAIRIE DE WALFERDANGE,Panos Petrol Luxemburg Bereldange,Sandwich Spot,49.652682,6.125032
#00143-MAIRIE DE WALFERDANGE,Restaurant aux Berges (PIDAL),Molecular Gastronomy Restaurant,49.667047,6.130123
#00143-MAIRIE DE WALFERDANGE,Pidalchef,Restaurant,49.666692,6.126078
#00143-MAIRIE DE WALFERDANGE,La Lorraine,Restaurant,49.650554,6.125056
#00143-MAIRIE DE WALFERDANGE,Vinothèque l'Etiquette,Wine Bar,49.657719,6.128281
#00143-MAIRIE DE WALFERDANGE,Restopolis Walferdange,Restaurant,49.663891,6.133945
#00052-BEI DER AUER,Au Pain de Mary,Bakery,49.59176,6.123175
#00052-BEI DER AUER,Restaurant Pizzeria Quadro Delizioso,Pizzeria,49.591543,6.124756
#00052-BEI DER AUER,Vinissimo,Wine Bar,49.587395,6.117451
#00052-BEI DER AUER,Gastronomica,Italian Restaurant,49.596455,6.120399
